latitude,longitude,date,age,gender,time_of_the_day,severity,formatted_date,week_number
40.67493634,-74.00756854,6/14/2018,any,enby,evening,9,6/14/2018,24
40.76753066,-73.9632758,6/14/2018,adult,male,evening,17,6/14/2018,24
40.71854052,-73.9775306,6/14/2018,young_adult,female,evening,18,6/14/2018,24
40.71854052,-73.9775306,6/14/2018,adult,female,evening,9,6/14/2018,24
40.74871785,-73.90846047,6/14/2018,adult,male,evening,9,6/14/2018,24
40.87907721,-73.88835591,6/14/2018,adult,male,evening,2,6/14/2018,24
40.86985975,-73.84290434,6/14/2018,adult,male,evening,17,6/14/2018,24
40.81985116,-73.81010476,6/14/2018,middle_age,male,afternoon,9,6/14/2018,24
40.74523546,-74.00039482,6/14/2018,adult,male,evening,9,6/14/2018,24
40.69662145,-73.91448956,6/14/2018,teen,male,evening,9,6/14/2018,24
40.63242457,-73.88404526,6/14/2018,adult,male,evening,20,6/14/2018,24
40.8020235,-73.91206417,6/14/2018,any,male,evening,17,6/14/2018,24
40.69074293,-73.92762277,6/14/2018,any,diverse,evening,9,6/14/2018,24
40.70567882,-73.94547805,6/14/2018,middle_age,female,evening,9,6/14/2018,24
40.57503125,-73.98988267,6/14/2018,adult,male,evening,9,6/14/2018,24
40.8665133,-73.89263243,6/14/2018,any,enby,evening,17,6/14/2018,24
40.8188233,-73.94123776,6/14/2018,any,enby,evening,9,6/14/2018,24
40.85337483,-73.91633762,6/14/2018,adult,male,evening,17,6/14/2018,24
40.80919375,-73.92518927,6/14/2018,any,enby,evening,8,6/14/2018,24
40.62423677,-74.08075553,6/14/2018,adult,male,evening,17,6/14/2018,24
40.80676064,-73.94201781,6/14/2018,adult,female,evening,17,6/14/2018,24
40.66864713,-73.87327976,6/14/2018,middle_age,female,evening,9,6/14/2018,24
40.89904166,-73.85579239,6/14/2018,young_adult,female,evening,17,6/14/2018,24
40.68303657,-73.91314048,6/14/2018,adult,female,evening,11,6/14/2018,24
40.6450703,-73.94315288,6/14/2018,adult,male,evening,20,6/14/2018,24
40.79585589,-73.94787096,6/14/2018,any,enby,evening,9,6/14/2018,24
40.66428001,-73.89193786,6/14/2018,old,male,evening,2,6/14/2018,24
40.6760516,-73.93461109,6/14/2018,adult,male,evening,8,6/14/2018,24
40.7210779,-73.98502272,6/14/2018,adult,male,evening,9,6/14/2018,24
40.6879953,-73.98548448,6/14/2018,middle_age,male,evening,8,6/14/2018,24
40.75281991,-73.87492069,6/14/2018,any,enby,evening,2,6/14/2018,24
40.58410541,-73.93250499,6/14/2018,middle_age,male,evening,2,6/14/2018,24
40.66048172,-73.88129686,6/14/2018,middle_age,female,evening,2,6/14/2018,24
40.71374185,-73.73741881,6/14/2018,young_adult,male,evening,8,6/14/2018,24
40.62106625,-74.08495545,6/14/2018,adult,male,evening,17,6/14/2018,24
40.75238792,-73.97327466,6/14/2018,young_adult,male,evening,9,6/14/2018,24
40.81308866,-73.95797991,6/14/2018,any,enby,evening,8,6/14/2018,24
40.66739018,-73.87094991,6/14/2018,teen,female,evening,7,6/14/2018,24
40.70938666,-73.86979012,6/14/2018,adult,female,evening,17,6/14/2018,24
40.60593924,-73.75828067,6/14/2018,middle_age,male,evening,18,6/14/2018,24
40.82423911,-73.94219408,6/14/2018,teen,male,evening,9,6/14/2018,24
40.60274595,-73.75007787,6/14/2018,old,male,evening,17,6/14/2018,24
40.6161119,-73.91884296,6/14/2018,adult,female,evening,21,6/14/2018,24
40.81382038,-73.86405488,6/14/2018,any,enby,afternoon,9,6/14/2018,24
40.8210254,-73.93760474,6/14/2018,teen,male,afternoon,17,6/14/2018,24
40.76534298,-73.98945667,6/14/2018,young_adult,male,afternoon,9,6/14/2018,24
40.68964821,-73.92405412,6/14/2018,adult,male,afternoon,9,6/14/2018,24
40.62314011,-74.08284714,6/14/2018,adult,female,afternoon,9,6/14/2018,24
40.76750563,-73.96224333,6/14/2018,middle_age,female,afternoon,18,6/14/2018,24
40.68699552,-73.98081525,6/14/2018,teen,female,afternoon,20,6/14/2018,24
40.82314186,-73.92862774,6/14/2018,adult,female,afternoon,8,6/14/2018,24
40.66920642,-73.91793484,6/14/2018,middle_age,female,afternoon,11,6/14/2018,24
40.82404545,-73.95072496,6/14/2018,middle_age,male,afternoon,20,6/14/2018,24
40.68729901,-73.83137049,6/14/2018,adult,female,afternoon,8,6/14/2018,24
40.67764943,-73.77154048,6/14/2018,middle_age,female,afternoon,22,6/14/2018,24
40.73350137,-74.00795046,6/14/2018,adult,male,afternoon,9,6/14/2018,24
40.64091308,-73.93023513,6/14/2018,middle_age,female,afternoon,9,6/14/2018,24
40.63032339,-74.15243843,6/14/2018,teen,female,afternoon,17,6/14/2018,24
40.59504356,-73.78514245,6/14/2018,adult,female,afternoon,22,6/14/2018,24
40.79259106,-73.94498434,6/14/2018,middle_age,male,afternoon,17,6/14/2018,24
40.64977468,-73.97263105,6/14/2018,adult,male,afternoon,26,6/14/2018,24
40.66863762,-73.95725984,6/14/2018,young_adult,female,afternoon,9,6/14/2018,24
40.75238792,-73.97327466,6/14/2018,adult,female,afternoon,9,6/14/2018,24
40.70071491,-73.90865261,6/14/2018,adult,female,afternoon,17,6/14/2018,24
40.85592989,-73.89579448,6/14/2018,any,enby,afternoon,20,6/14/2018,24
40.84499609,-73.85167357,6/14/2018,middle_age,male,afternoon,11,6/14/2018,24
40.67967118,-73.83130686,6/14/2018,adult,female,afternoon,8,6/14/2018,24
40.6354212,-74.01860714,6/14/2018,middle_age,male,afternoon,9,6/14/2018,24
40.75851417,-73.9907175,6/14/2018,any,enby,afternoon,20,6/14/2018,24
40.75851417,-73.9907175,6/14/2018,any,enby,afternoon,22,6/14/2018,24
40.83628834,-73.92748974,6/14/2018,any,enby,afternoon,23,6/14/2018,24
40.67701263,-73.78142817,6/14/2018,any,male,afternoon,17,6/14/2018,24
40.65578446,-73.91060266,6/14/2018,adult,male,afternoon,11,6/14/2018,24
40.61015706,-74.16267496,6/14/2018,teen,male,afternoon,20,6/14/2018,24
40.54610452,-74.18082643,6/14/2018,middle_age,female,afternoon,17,6/14/2018,24
40.6387069,-73.94681909,6/14/2018,any,enby,afternoon,11,6/14/2018,24
40.76386581,-73.98496256,6/14/2018,adult,female,afternoon,9,6/14/2018,24
40.6700364,-73.90842787,6/14/2018,young_adult,male,afternoon,23,6/14/2018,24
40.78504962,-73.85685177,6/14/2018,young_adult,male,afternoon,23,6/14/2018,24
40.68571385,-73.98168098,6/14/2018,young_adult,male,afternoon,10,6/14/2018,24
40.60751988,-73.74914162,6/14/2018,adult,male,afternoon,2,6/14/2018,24
40.85055543,-73.93701316,6/14/2018,young_adult,male,afternoon,9,6/14/2018,24
40.81576533,-73.88585734,6/14/2018,young_adult,female,afternoon,9,6/14/2018,24
40.73817137,-73.86075226,6/14/2018,middle_age,female,afternoon,23,6/14/2018,24
40.64356325,-73.91982573,6/14/2018,adult,female,afternoon,8,6/14/2018,24
40.69240389,-73.99007041,6/14/2018,middle_age,female,afternoon,9,6/14/2018,24
40.79884746,-73.95387866,6/14/2018,young_adult,male,afternoon,8,6/14/2018,24
40.72918203,-73.84548379,6/14/2018,young_adult,male,afternoon,9,6/14/2018,24
40.69848997,-73.93437631,6/14/2018,middle_age,male,afternoon,8,6/14/2018,24
40.69438807,-73.98719601,6/14/2018,young_adult,female,afternoon,8,6/14/2018,24
40.74661324,-73.99568151,6/14/2018,adult,male,afternoon,18,6/14/2018,24
40.70225442,-73.9082682,6/14/2018,old,female,afternoon,3,6/14/2018,24
40.71661237,-73.90171552,6/14/2018,adult,female,morning,8,6/14/2018,24
40.67729206,-73.90652156,6/14/2018,middle_age,female,morning,8,6/14/2018,24
40.75276477,-73.85812666,6/14/2018,adult,female,morning,2,6/14/2018,24
40.75104818,-73.98771207,6/14/2018,adult,female,morning,23,6/14/2018,24
40.81128718,-73.9430073,6/14/2018,any,diverse,morning,8,6/14/2018,24
40.81743286,-73.89021154,6/14/2018,adult,male,morning,9,6/14/2018,24
40.57384965,-74.10549616,6/14/2018,teen,female,morning,8,6/14/2018,24
40.73664647,-73.76247584,6/14/2018,old,female,morning,20,6/14/2018,24
40.85708206,-73.90135251,6/14/2018,adult,female,morning,8,6/14/2018,24
40.80518269,-73.87620936,6/14/2018,any,male,morning,23,6/14/2018,24
40.67732099,-73.85717674,6/14/2018,adult,male,morning,8,6/14/2018,24
40.83186604,-73.89776906,6/14/2018,teen,male,morning,23,6/14/2018,24
40.81687244,-73.85068493,6/14/2018,adult,female,morning,8,6/14/2018,24
40.74219698,-73.97468255,6/14/2018,adult,female,morning,23,6/14/2018,24
40.6785001,-73.92168011,6/14/2018,middle_age,male,morning,3,6/14/2018,24
40.8178766,-73.86599391,6/14/2018,any,diverse,morning,2,6/14/2018,24
40.67327225,-73.81469671,6/14/2018,middle_age,male,morning,8,6/14/2018,24
40.638654,-74.08612364,6/14/2018,adult,male,morning,8,6/14/2018,24
40.71151265,-73.9870809,6/14/2018,middle_age,female,morning,17,6/14/2018,24
40.7221992,-73.97712171,6/14/2018,adult,male,morning,23,6/14/2018,24
40.68639279,-73.78499594,6/14/2018,adult,female,morning,18,6/14/2018,24
40.82199925,-73.87087409,6/14/2018,adult,female,morning,23,6/14/2018,24
40.72997985,-73.99213945,6/14/2018,adult,female,morning,8,6/14/2018,24
40.65076912,-73.95047814,6/14/2018,adult,male,morning,17,6/14/2018,24
40.5894929,-73.9700238,6/14/2018,middle_age,female,morning,18,6/14/2018,24
40.57599341,-74.11944861,6/14/2018,any,diverse,morning,9,6/14/2018,24
40.83984607,-73.86197422,6/14/2018,any,enby,morning,9,6/14/2018,24
40.82271558,-73.81794788,6/14/2018,middle_age,female,morning,2,6/14/2018,24
40.69664845,-73.89716859,6/14/2018,teen,male,morning,9,6/14/2018,24
40.65746186,-73.91102931,6/14/2018,young_adult,male,morning,8,6/14/2018,24
40.74247628,-73.86168875,6/14/2018,adult,male,morning,2,6/14/2018,24
40.61659603,-74.00591584,6/14/2018,middle_age,female,morning,8,6/14/2018,24
40.61381227,-73.91206357,6/14/2018,adult,male,morning,22,6/14/2018,24
40.63820328,-73.91310516,6/14/2018,middle_age,male,morning,23,6/14/2018,24
40.69077463,-73.91027448,6/14/2018,any,diverse,morning,23,6/14/2018,24
40.77116346,-73.92213435,6/14/2018,young_adult,male,morning,2,6/14/2018,24
40.76442003,-73.98337767,6/14/2018,old,male,morning,12,6/14/2018,24
40.65139047,-73.9602008,6/14/2018,any,enby,morning,22,6/14/2018,24
40.70847214,-74.0029519,6/14/2018,adult,male,morning,17,6/14/2018,24
40.66959962,-73.75069973,6/14/2018,any,diverse,morning,17,6/14/2018,24
40.60341558,-73.75384587,6/14/2018,any,enby,morning,17,6/14/2018,24
40.83973953,-73.91317803,6/14/2018,adult,female,night,8,6/14/2018,24
40.87140797,-73.86473984,6/14/2018,any,diverse,night,8,6/14/2018,24
40.76396852,-73.79119285,6/14/2018,young_adult,female,night,8,6/14/2018,24
40.83393754,-73.92979785,6/14/2018,any,diverse,night,8,6/14/2018,24
40.68257875,-73.7727711,6/14/2018,middle_age,female,night,8,6/14/2018,24
40.74376142,-73.85991415,6/14/2018,any,diverse,night,8,6/14/2018,24
40.81380644,-73.90494257,6/14/2018,adult,male,night,8,6/14/2018,24
40.72205266,-73.98821527,6/14/2018,any,diverse,night,20,6/14/2018,24
40.7436964,-73.86759025,6/14/2018,young_adult,male,night,20,6/14/2018,24
40.69156446,-73.83713652,6/14/2018,any,diverse,night,20,6/14/2018,24
40.6983125,-73.9531476,6/14/2018,adult,male,night,16,6/14/2018,24
40.8127971,-73.9436635,6/14/2018,any,enby,night,20,6/14/2018,24
40.68799245,-73.96127872,6/14/2018,any,enby,night,8,6/14/2018,24
40.80191117,-73.95539357,6/14/2018,middle_age,female,night,22,6/14/2018,24
40.7140137,-73.99404233,6/14/2018,any,enby,night,23,6/14/2018,24
40.75626621,-73.99050125,6/14/2018,adult,female,night,9,6/14/2018,24
40.69607808,-73.95270199,6/14/2018,adult,male,night,8,6/14/2018,24
40.86377311,-73.92219584,6/14/2018,any,enby,night,9,6/14/2018,24
40.72031724,-73.98250482,6/14/2018,adult,female,night,17,6/14/2018,24
40.74968132,-73.98795774,6/14/2018,any,diverse,night,8,6/14/2018,24
40.86291993,-73.92281505,6/14/2018,adult,female,night,8,6/14/2018,24
40.86291993,-73.92281505,6/14/2018,adult,male,night,8,6/14/2018,24
40.64185544,-74.01549568,6/14/2018,adult,female,night,8,6/14/2018,24
40.75087796,-73.87362502,6/14/2018,any,diverse,night,20,6/14/2018,24
40.81269914,-73.92161974,6/14/2018,any,enby,night,20,6/14/2018,24
40.75925491,-73.89551618,6/14/2018,middle_age,male,night,21,6/14/2018,24
40.79490664,-73.93278968,6/14/2018,middle_age,male,night,22,6/14/2018,24
40.74636286,-73.98742422,6/14/2018,any,enby,night,20,6/14/2018,24
40.72794314,-73.9021895,6/14/2018,middle_age,male,night,8,6/14/2018,24
40.69896205,-73.79299048,6/14/2018,any,diverse,night,11,6/14/2018,24
40.66932766,-73.9043374,6/14/2018,young_adult,male,night,8,6/14/2018,24
40.6755092,-73.9845066,6/14/2018,young_adult,male,night,9,6/14/2018,24
40.711891,-73.94145827,6/14/2018,any,enby,night,17,6/14/2018,24
40.67476654,-73.95004213,6/14/2018,any,enby,night,8,6/14/2018,24
40.84316995,-73.83293791,6/14/2018,adult,male,night,8,6/14/2018,24
40.82371808,-73.89293272,6/14/2018,adult,male,night,8,6/14/2018,24
40.74349345,-73.86074835,6/14/2018,adult,male,night,9,6/14/2018,24
40.82118007,-73.94488483,6/14/2018,adult,male,night,11,6/14/2018,24
40.83967544,-73.9370596,6/14/2018,any,diverse,night,21,6/14/2018,24
40.84431775,-73.93894186,6/14/2018,any,diverse,night,20,6/14/2018,24
40.83345098,-73.94340751,6/14/2018,any,diverse,night,22,6/14/2018,24
40.8335694,-73.93882524,6/14/2018,any,enby,night,8,6/14/2018,24
40.60915804,-73.75657268,6/14/2018,adult,male,night,8,6/14/2018,24
40.74635765,-73.99029334,6/14/2018,any,enby,night,20,6/14/2018,24
40.74635765,-73.99029334,6/14/2018,any,enby,night,8,6/14/2018,24
40.70732447,-74.00960649,6/14/2018,young_adult,male,night,8,6/14/2018,24
40.7528161,-73.8310711,6/14/2018,young_adult,male,afternoon,9,6/14/2018,24
40.76860668,-73.73730719,6/14/2018,any,diverse,afternoon,20,6/14/2018,24
40.80002471,-73.96973397,6/14/2018,adult,male,evening,18,6/14/2018,24
40.74821361,-73.75625225,6/14/2018,any,diverse,night,17,6/14/2018,24
40.87689145,-73.84683284,6/14/2018,any,enby,afternoon,17,6/14/2018,24
40.57295329,-74.1183597,6/15/2018,any,diverse,evening,18,6/15/2018,24
40.76954463,-73.98454249,6/15/2018,middle_age,male,morning,17,6/15/2018,24
40.69052356,-73.78201493,6/15/2018,middle_age,male,afternoon,18,6/15/2018,24
40.58448153,-73.97260381,6/15/2018,middle_age,male,afternoon,21,6/15/2018,24
40.79989821,-73.93568497,6/15/2018,adult,female,evening,18,6/15/2018,24
40.68248914,-73.95373559,6/15/2018,any,diverse,morning,23,6/15/2018,24
40.68217739,-73.94993562,6/15/2018,any,enby,morning,17,6/15/2018,24
40.60128347,-73.9661365,6/15/2018,old,male,night,7,6/15/2018,24
40.74436244,-74.00659843,6/15/2018,adult,male,night,3,6/15/2018,24
40.67513646,-73.94861783,6/15/2018,old,male,night,17,6/15/2018,24
40.73761874,-74.00281968,6/15/2018,adult,female,night,17,6/15/2018,24
40.77144692,-73.91176156,6/15/2018,adult,male,evening,21,6/15/2018,24
40.88003699,-73.89935484,6/15/2018,adult,male,evening,8,6/15/2018,24
40.87406499,-73.82594307,6/15/2018,middle_age,female,afternoon,22,6/15/2018,24
40.69086634,-73.82526378,6/15/2018,adult,female,night,8,6/15/2018,24
40.64870677,-73.90513094,6/15/2018,adult,male,evening,8,6/15/2018,24
40.78882119,-73.94221039,6/15/2018,adult,female,evening,8,6/15/2018,24
40.81977509,-73.90036367,6/15/2018,adult,male,evening,20,6/15/2018,24
40.84362154,-73.92226639,6/15/2018,middle_age,female,afternoon,8,6/15/2018,24
40.77339991,-73.8910351,6/15/2018,any,diverse,afternoon,18,6/15/2018,24
40.83096705,-73.89311257,6/15/2018,old,female,afternoon,20,6/15/2018,24
40.85872904,-73.90153805,6/15/2018,young_adult,female,afternoon,8,6/15/2018,24
40.61065636,-74.00471957,6/15/2018,adult,female,afternoon,8,6/15/2018,24
40.63010056,-73.99904313,6/15/2018,adult,female,morning,8,6/15/2018,24
40.63760927,-73.97051743,6/15/2018,young_adult,male,evening,21,6/15/2018,24
40.8303276,-73.9127603,6/15/2018,old,male,evening,21,6/15/2018,24
40.59820045,-74.13300273,6/15/2018,old,female,afternoon,8,6/15/2018,24
40.61852875,-73.94429572,6/15/2018,middle_age,male,afternoon,20,6/15/2018,24
40.709577,-73.77447895,6/15/2018,adult,male,afternoon,8,6/15/2018,24
40.78097012,-73.77547206,6/15/2018,old,male,afternoon,20,6/15/2018,24
40.84143891,-73.93962757,6/15/2018,adult,male,afternoon,8,6/15/2018,24
40.7038801,-73.79885048,6/15/2018,young_adult,male,night,8,6/15/2018,24
40.75566751,-73.94804678,6/15/2018,adult,male,night,23,6/15/2018,24
40.76574029,-73.98359755,6/15/2018,adult,male,night,20,6/15/2018,24
40.78617829,-73.94861159,6/15/2018,any,female,night,21,6/15/2018,24
40.6727868,-73.86647289,6/15/2018,teen,male,night,21,6/15/2018,24
40.6727868,-73.86647289,6/15/2018,adult,female,night,20,6/15/2018,24
40.81278338,-73.90923937,6/15/2018,adult,female,night,20,6/15/2018,24
40.77015729,-73.92385762,6/15/2018,adult,male,night,20,6/15/2018,24
40.82738395,-73.88889793,6/15/2018,adult,male,night,8,6/15/2018,24
40.74228313,-73.88306375,6/15/2018,middle_age,male,night,8,6/15/2018,24
40.74228313,-73.88306375,6/15/2018,old,male,night,21,6/15/2018,24
40.67503989,-73.75586716,6/15/2018,any,enby,night,9,6/15/2018,24
40.67503989,-73.75586716,6/15/2018,any,enby,night,9,6/15/2018,24
40.85131987,-73.92141157,6/15/2018,middle_age,male,night,20,6/15/2018,24
40.68731965,-73.82140048,6/15/2018,young_adult,male,night,8,6/15/2018,24
40.55439521,-74.1383782,6/15/2018,old,female,night,8,6/15/2018,24
40.80925137,-73.93914381,6/15/2018,adult,male,night,8,6/15/2018,24
40.73229855,-73.8234232,6/15/2018,any,diverse,night,8,6/15/2018,24
40.81636615,-73.86762631,6/15/2018,adult,female,night,8,6/15/2018,24
40.66888377,-73.93250572,6/15/2018,any,diverse,night,8,6/15/2018,24
40.57859909,-73.96182453,6/15/2018,adult,male,night,8,6/15/2018,24
40.71105135,-73.96161521,6/15/2018,adult,female,night,9,6/15/2018,24
40.67931445,-73.99659801,6/15/2018,middle_age,male,night,21,6/15/2018,24
40.80404658,-73.93766761,6/15/2018,any,enby,night,9,6/15/2018,24
40.54926729,-74.14113469,6/15/2018,adult,female,night,21,6/15/2018,24
40.87600391,-73.90787301,6/15/2018,adult,male,night,21,6/15/2018,24
40.84194433,-73.91424856,6/15/2018,adult,male,night,8,6/15/2018,24
40.70122876,-73.92461076,6/15/2018,adult,male,night,20,6/15/2018,24
40.6705611,-73.89603363,6/15/2018,middle_age,female,night,17,6/15/2018,24
40.64540691,-73.89798268,6/15/2018,middle_age,male,night,9,6/15/2018,24
40.66766164,-73.77880935,6/15/2018,middle_age,female,night,20,6/15/2018,24
40.54817131,-74.14178726,6/15/2018,middle_age,male,evening,9,6/15/2018,24
40.78371519,-73.84583389,6/15/2018,middle_age,male,evening,9,6/15/2018,24
40.87915852,-73.87656343,6/15/2018,teen,male,evening,9,6/15/2018,24
40.6969799,-73.8086047,6/15/2018,middle_age,male,evening,2,6/15/2018,24
40.82365719,-73.94786002,6/15/2018,adult,female,evening,23,6/15/2018,24
40.68186612,-73.878497,6/15/2018,adult,male,evening,9,6/15/2018,24
40.69969798,-73.75153928,6/15/2018,old,male,evening,9,6/15/2018,24
40.68584282,-73.78154346,6/15/2018,adult,male,evening,3,6/15/2018,24
40.61042201,-74.06839249,6/15/2018,middle_age,female,evening,9,6/15/2018,24
40.89994663,-73.86189282,6/15/2018,adult,male,evening,3,6/15/2018,24
40.66288926,-73.77081246,6/15/2018,adult,female,evening,18,6/15/2018,24
40.62730798,-73.92293262,6/15/2018,adult,female,evening,18,6/15/2018,24
40.73553341,-73.95122703,6/15/2018,adult,female,evening,17,6/15/2018,24
40.63977361,-73.92960937,6/15/2018,adult,male,evening,17,6/15/2018,24
40.67163471,-73.87442766,6/15/2018,adult,female,evening,17,6/15/2018,24
40.6664944,-73.92162212,6/15/2018,adult,female,evening,9,6/15/2018,24
40.79605784,-73.96705231,6/15/2018,middle_age,female,evening,17,6/15/2018,24
40.68004873,-73.77590919,6/15/2018,adult,male,evening,9,6/15/2018,24
40.82291156,-73.9499815,6/15/2018,middle_age,male,evening,9,6/15/2018,24
40.7035203,-73.77220921,6/15/2018,adult,female,evening,17,6/15/2018,24
40.66778911,-73.90587161,6/15/2018,adult,female,evening,9,6/15/2018,24
40.71256704,-73.78949259,6/15/2018,middle_age,male,evening,2,6/15/2018,24
40.60472224,-73.74883161,6/15/2018,middle_age,male,afternoon,23,6/15/2018,24
40.79644422,-73.96491762,6/15/2018,middle_age,female,afternoon,18,6/15/2018,24
40.82231916,-73.89388883,6/15/2018,adult,female,afternoon,20,6/15/2018,24
40.69334197,-73.94735249,6/15/2018,middle_age,female,morning,9,6/15/2018,24
40.66848011,-73.82004146,6/15/2018,adult,male,morning,8,6/15/2018,24
40.7131745,-73.87480029,6/15/2018,teen,female,morning,20,6/15/2018,24
40.58496973,-73.9710627,6/15/2018,middle_age,male,morning,8,6/15/2018,24
40.81911006,-73.85120378,6/15/2018,adult,male,morning,17,6/15/2018,24
40.63115701,-74.02643829,6/15/2018,any,male,night,17,6/15/2018,24
40.74787702,-73.76465898,6/15/2018,old,male,night,8,6/15/2018,24
40.68245559,-73.88048617,6/15/2018,adult,female,night,9,6/15/2018,24
40.73229332,-73.98792119,6/15/2018,young_adult,female,night,17,6/15/2018,24
40.75737987,-73.98412661,6/15/2018,middle_age,male,night,17,6/15/2018,24
40.68545385,-73.98720494,6/15/2018,middle_age,male,night,9,6/15/2018,24
40.83226877,-73.86501454,6/15/2018,middle_age,male,night,17,6/15/2018,24
40.78872124,-73.93999677,6/15/2018,adult,male,night,9,6/15/2018,24
40.8211584,-73.82264546,6/15/2018,any,enby,night,2,6/15/2018,24
40.71001027,-73.7503466,6/15/2018,adult,male,night,17,6/15/2018,24
40.65159742,-73.73632637,6/15/2018,middle_age,female,night,2,6/15/2018,24
40.71044862,-73.85576034,6/15/2018,middle_age,male,night,23,6/15/2018,24
40.64014312,-74.01190287,6/15/2018,any,enby,night,20,6/15/2018,24
40.66674359,-73.90616866,6/15/2018,adult,female,night,9,6/15/2018,24
40.65697676,-73.90846021,6/15/2018,any,enby,night,8,6/15/2018,24
40.86601216,-73.86733948,6/15/2018,adult,female,night,9,6/15/2018,24
40.66848252,-73.96108818,6/15/2018,middle_age,male,night,20,6/15/2018,24
40.81400055,-73.90078054,6/15/2018,teen,female,night,9,6/15/2018,24
40.75593094,-73.82524832,6/15/2018,young_adult,male,evening,17,6/15/2018,24
40.70221511,-73.91424796,6/15/2018,any,male,evening,3,6/15/2018,24
40.76883876,-73.98135126,6/15/2018,adult,male,evening,18,6/15/2018,24
40.66322449,-73.94944522,6/15/2018,adult,male,evening,3,6/15/2018,24
40.6743667,-73.91807269,6/15/2018,middle_age,female,evening,18,6/15/2018,24
40.81700469,-73.89923701,6/15/2018,young_adult,male,evening,18,6/15/2018,24
40.66987419,-73.88112153,6/15/2018,middle_age,male,evening,8,6/15/2018,24
40.57792379,-73.95412121,6/15/2018,young_adult,female,evening,8,6/15/2018,24
40.67257395,-73.9101764,6/15/2018,any,enby,evening,17,6/15/2018,24
40.74832186,-73.87048997,6/15/2018,adult,male,evening,2,6/15/2018,24
40.57916263,-74.00037223,6/15/2018,young_adult,female,evening,8,6/15/2018,24
40.61341473,-74.00743551,6/15/2018,adult,male,evening,2,6/15/2018,24
40.74319866,-73.86677926,6/15/2018,adult,female,evening,17,6/15/2018,24
40.71683474,-73.96213856,6/15/2018,old,male,evening,8,6/15/2018,24
40.80789202,-73.95564965,6/15/2018,old,female,evening,17,6/15/2018,24
40.82655639,-73.92447961,6/15/2018,adult,male,evening,17,6/15/2018,24
40.8505349,-73.85381192,6/15/2018,middle_age,female,evening,8,6/15/2018,24
40.8505349,-73.85381192,6/15/2018,young_adult,female,evening,17,6/15/2018,24
40.84773494,-73.92090978,6/15/2018,adult,female,evening,9,6/15/2018,24
40.69674211,-73.75421535,6/15/2018,any,male,evening,9,6/15/2018,24
40.87562216,-73.87802723,6/15/2018,middle_age,male,evening,8,6/15/2018,24
40.74828052,-73.87788143,6/15/2018,young_adult,male,evening,8,6/15/2018,24
40.83132456,-73.90001392,6/15/2018,middle_age,female,evening,8,6/15/2018,24
40.65811777,-73.94630264,6/15/2018,old,female,evening,17,6/15/2018,24
40.67919491,-73.90741661,6/15/2018,adult,female,evening,9,6/15/2018,24
40.84321624,-73.93728756,6/15/2018,any,enby,evening,8,6/15/2018,24
40.57948197,-74.07803026,6/15/2018,middle_age,female,evening,9,6/15/2018,24
40.83888383,-73.94562187,6/15/2018,any,enby,evening,17,6/15/2018,24
40.74375406,-73.90352681,6/15/2018,adult,female,evening,8,6/15/2018,24
40.59785535,-73.93463725,6/15/2018,old,male,evening,17,6/15/2018,24
40.64764472,-73.88164402,6/15/2018,teen,female,evening,9,6/15/2018,24
40.62121023,-74.08324819,6/15/2018,adult,male,evening,17,6/15/2018,24
40.86236598,-73.89254513,6/15/2018,adult,male,evening,2,6/15/2018,24
40.7107816,-73.96809361,6/15/2018,young_adult,male,evening,23,6/15/2018,24
40.74816936,-73.99268588,6/15/2018,middle_age,male,evening,9,6/15/2018,24
40.65772763,-73.77009494,6/15/2018,young_adult,female,evening,17,6/15/2018,24
40.81680557,-73.90726131,6/15/2018,any,enby,evening,17,6/15/2018,24
40.73737711,-73.99473307,6/15/2018,young_adult,male,evening,20,6/15/2018,24
40.68578484,-73.86779539,6/15/2018,any,enby,evening,9,6/15/2018,24
40.81305566,-73.8880187,6/15/2018,adult,female,evening,8,6/15/2018,24
40.85099856,-73.90989931,6/15/2018,middle_age,male,evening,9,6/15/2018,24
40.56228306,-74.11680761,6/15/2018,middle_age,male,evening,20,6/15/2018,24
40.67458977,-73.88661087,6/15/2018,adult,male,evening,17,6/15/2018,24
40.68904826,-73.95861338,6/15/2018,adult,female,evening,9,6/15/2018,24
40.89044365,-73.84807834,6/15/2018,any,enby,evening,9,6/15/2018,24
40.80556093,-73.94719149,6/15/2018,any,enby,evening,9,6/15/2018,24
40.89044365,-73.84807834,6/15/2018,any,enby,evening,3,6/15/2018,24
40.80546855,-73.96384005,6/15/2018,middle_age,female,evening,2,6/15/2018,24
40.68353581,-73.93815162,6/15/2018,adult,male,evening,9,6/15/2018,24
40.66741419,-73.92204639,6/15/2018,adult,male,evening,8,6/15/2018,24
40.6763306,-74.0086827,6/15/2018,adult,female,evening,18,6/15/2018,24
40.68577118,-73.92193479,6/15/2018,any,diverse,evening,20,6/15/2018,24
40.69514091,-73.97512595,6/15/2018,middle_age,female,evening,2,6/15/2018,24
40.84678147,-73.89245826,6/15/2018,middle_age,female,evening,20,6/15/2018,24
40.67334652,-73.98614378,6/15/2018,any,male,afternoon,8,6/15/2018,24
40.6870782,-73.92689478,6/15/2018,any,male,afternoon,23,6/15/2018,24
40.72758093,-73.81337312,6/15/2018,young_adult,male,afternoon,18,6/15/2018,24
